Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20141221.Groups of the periodic table _ Periodic table _ Chemistry _ Khan Academy.UXOcWAfBdZg.en.txt,1,1399,42.32,79.05,19.63,42.64,1399.00,16.01,79.99,56.40,14.65,6.65,0.43,1.36,1.93,0.00,2.93,8.01,6.36,13.08,10.29,7.93,9.15,1.07,17.08,3.57,2.93,1.14,5.79,3.43,2.07,1.50,0.57,0.00,0.07,0.29,9.51,0.00,0.00,0.00,0.00,10.65,1.22,2.57,1.36,2.22,1.07,3.22,1.22,0.71,0.36,0.14,0.21,0.00,0.00,0.00,0.00,5.15,2.93,0.64,0.86,0.71,0.29,0.50,14.37,2.14,12.37,2.07,7.65,2.79,0.14,0.00,0.07,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.57,0.00,4.36,0.00,0.00,0.14,0.00,0.00,0.00,0.71,0.00,3.50,0.00,0.00
20100218.Helper T cells _ Immune system physiology _ NCLEX-RN _ Khan Academy.uwMYpTYsNZM.en.txt,1,3576,26.27,67.76,19.70,41.98,3576.00,15.63,81.21,56.94,17.84,5.26,1.26,0.98,1.01,0.76,1.26,12.58,6.46,10.46,10.10,8.56,9.48,0.78,16.05,3.44,2.40,1.68,1.31,2.74,2.63,1.76,0.87,0.34,0.28,0.06,8.39,0.06,0.84,0.00,1.79,12.92,2.24,3.19,1.03,4.03,1.43,3.72,1.17,0.53,0.56,0.06,1.06,0.34,0.50,0.00,0.17,4.61,1.23,0.36,1.76,1.12,0.39,1.90,12.56,2.68,10.46,1.43,5.20,3.83,0.64,0.28,0.00,0.06,0.00,0.17,1.57,0.00,1.26,0.06,0.11,0.03,4.36,0.00,0.06,0.06,0.00,0.00,0.00,0.84,0.00,3.41,0.00,0.00
20100208.Parts of a cell.Hmwvj9X4GNY.en.txt,1,3729,41.76,64.15,35.50,41.79,3729.00,17.11,81.12,61.73,17.62,6.41,1.88,1.88,1.45,0.03,1.18,11.21,9.17,12.74,10.57,8.26,8.61,0.72,16.57,2.60,1.74,1.90,0.91,2.52,1.37,1.13,0.24,0.16,0.03,0.00,7.11,0.00,0.03,0.00,0.03,11.21,1.26,1.64,1.18,3.57,1.07,4.18,2.36,1.42,0.35,0.38,0.80,0.56,0.21,0.00,0.11,4.77,2.20,0.38,1.26,1.07,0.00,2.01,13.54,1.77,12.66,1.50,8.85,2.33,0.54,0.78,0.00,0.21,0.03,0.03,0.48,0.03,0.03,0.03,0.32,0.03,3.65,0.03,0.00,0.05,0.00,0.00,0.00,0.11,0.00,3.46,0.00,0.00
20150819.Enzyme cofactors and coenzymes _ Biology _ Khan Academy.jYR0RlMft8Y.en.txt,1,1807,30.72,83.22,15.41,50.56,1807.00,18.15,81.90,60.15,19.31,7.47,0.72,1.83,3.71,0.00,1.22,11.84,7.97,11.51,11.07,7.64,8.58,0.89,16.44,2.43,2.05,1.27,0.55,4.15,1.72,1.49,0.17,0.00,0.00,0.11,10.35,0.00,0.11,0.00,0.00,12.06,1.16,1.83,1.60,3.93,1.22,4.65,3.49,2.55,0.50,0.17,0.61,0.06,0.39,0.00,0.00,5.92,2.77,0.22,2.71,0.66,0.00,1.66,13.39,2.05,9.96,0.61,6.75,2.60,0.94,0.50,0.00,0.11,0.00,0.00,0.44,0.00,0.00,0.28,0.11,0.00,4.32,0.00,0.00,0.11,0.00,0.00,0.00,0.17,0.00,4.04,0.00,0.00
20100210.Red blood cells _ Human anatomy and physiology _ Health & Medicine _ Khan Academy.fLKOBQ6cZHA.en.txt,1,3058,42.37,67.17,43.90,40.47,3058.00,13.11,85.22,60.33,16.91,6.87,1.86,1.90,1.77,0.00,1.34,10.04,9.03,12.79,10.99,8.57,8.01,0.98,18.02,4.19,2.19,1.96,1.31,2.88,1.67,1.24,0.43,0.07,0.03,0.16,6.70,0.00,0.00,0.00,0.00,9.42,1.80,1.77,0.88,2.55,0.69,3.04,3.86,3.37,0.39,0.07,4.45,3.86,0.49,0.00,0.07,4.81,2.19,0.33,1.34,0.92,0.10,1.34,14.32,2.26,14.26,2.78,8.60,3.04,0.29,1.01,0.00,0.07,0.00,0.07,0.36,0.03,0.03,0.07,0.23,0.00,4.41,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,4.02,0.00,0.26
20090924.Phases of Meiosis.ijLc52LmFQg.en.txt,1,4701,29.30,62.68,53.09,34.64,4701.00,17.36,83.45,59.86,19.04,8.25,3.19,1.19,2.38,0.36,1.13,10.76,7.23,11.49,11.00,7.66,8.76,0.83,17.80,3.34,2.25,1.62,3.66,2.60,1.02,0.77,0.26,0.04,0.00,0.06,7.98,0.81,0.68,0.51,1.30,9.30,0.94,0.83,0.94,2.13,1.19,4.30,2.13,1.72,0.32,0.13,0.26,0.11,0.09,0.04,0.00,4.00,1.57,0.28,0.98,1.21,0.06,2.34,12.98,1.81,14.34,1.96,7.79,4.66,0.74,0.26,0.02,0.11,0.00,0.02,0.19,0.00,0.00,0.00,0.17,0.00,4.19,0.00,0.00,0.04,0.00,0.00,0.00,0.02,0.00,4.13,0.00,0.00
20100210.Hemoglobin _ Human anatomy and physiology _ Health & Medicine _ Khan Academy.LWtXthfG9_M.en.txt,1,2632,40.07,68.52,30.69,38.61,2632.00,15.58,81.23,57.86,15.77,6.76,1.82,1.29,2.70,0.19,0.76,9.00,8.05,12.42,9.95,9.35,9.04,0.84,16.45,3.04,2.01,1.90,1.79,3.69,2.70,1.71,0.99,0.65,0.00,0.00,6.72,0.00,0.11,0.00,0.30,10.60,1.82,2.01,1.25,3.34,0.65,3.23,2.93,1.56,0.42,0.23,1.63,1.37,0.11,0.00,0.15,4.10,1.82,0.15,0.87,0.91,0.42,1.18,14.06,1.67,12.54,2.24,7.98,2.39,0.38,0.34,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.04,0.49,0.08,4.29,0.00,0.00,0.08,0.00,0.00,0.00,0.08,0.00,4.03,0.00,0.11
"20150703.Introduction to buffers _ Water, acids, and bases _ Biology _ Khan Academy.gjKmQ501sAg.en.txt",1,1176,32.31,86.74,25.27,28.60,1176.00,15.39,84.69,59.18,17.09,8.42,0.51,1.87,5.87,0.00,0.17,8.67,5.87,12.50,10.46,7.99,9.86,0.34,16.07,2.72,1.87,1.96,3.06,2.38,2.89,1.53,1.36,0.00,0.09,0.17,9.10,0.00,0.00,0.00,0.00,12.67,2.04,2.81,3.06,4.51,0.51,4.85,2.38,0.60,0.26,0.17,3.06,2.21,0.60,0.00,0.26,5.70,2.21,0.51,2.47,0.51,0.17,1.11,11.99,1.96,12.67,4.25,6.97,1.28,0.26,0.17,0.00,0.09,0.00,0.00,0.77,0.00,0.00,0.00,0.68,0.00,2.72,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,2.55,0.00,0.00
20150811.Second Law of Thermodynamics and entropy _ Biology _ Khan Academy.axG9HuqViDY.en.txt,1,1658,42.21,70.44,54.72,44.55,1658.00,17.37,87.21,62.12,16.59,6.45,1.51,1.81,2.23,0.00,0.90,10.13,8.69,13.93,10.98,9.23,8.38,1.15,18.21,3.62,3.14,1.51,1.45,3.26,2.23,1.63,0.60,0.00,0.00,0.60,7.12,0.00,0.00,0.00,0.00,10.92,1.33,1.69,1.63,3.32,1.33,3.14,2.59,1.15,0.30,0.97,0.30,0.12,0.12,0.00,0.06,5.85,2.35,0.48,1.99,1.21,0.00,1.45,13.33,2.71,17.37,3.56,11.58,2.53,0.48,0.54,0.00,0.06,0.00,0.00,0.24,0.00,0.00,0.00,0.24,0.00,4.76,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,4.52,0.00,0.00
20140618.Valence electrons and bonding _ Periodic table _ Chemistry _ Khan Academy.NYtPw0WiUCo.en.txt,1,1964,34.77,68.56,8.55,68.99,1964.00,16.65,77.34,55.75,14.46,4.79,0.81,2.14,1.27,0.00,0.56,9.67,6.06,11.81,12.53,7.89,8.45,0.97,19.50,3.82,4.28,1.68,5.35,3.46,2.90,2.60,0.31,0.00,0.10,0.20,6.72,0.00,0.00,0.00,0.00,13.14,2.04,2.49,2.60,3.21,1.17,3.51,2.04,0.51,0.97,0.56,0.10,0.00,0.10,0.00,0.00,5.24,3.00,0.41,1.02,0.81,0.15,1.58,14.71,2.49,9.01,1.48,5.50,2.14,0.20,0.05,0.00,0.05,0.00,0.00,0.97,0.00,0.00,0.10,0.87,0.00,4.43,0.00,0.00,0.10,0.00,0.00,0.00,0.41,0.00,3.92,0.00,0.00
20090903.Introduction to kinetics _ Energy and enzymes _ Biology _ Khan Academy.__zy-oOLPug.en.txt,1,2851,20.93,75.53,30.19,76.89,2851.00,15.71,86.74,60.86,18.48,7.68,1.02,1.79,2.91,0.42,1.54,10.80,6.42,11.36,11.57,9.05,10.21,0.74,18.27,4.17,3.02,1.82,0.98,3.40,3.82,3.30,0.53,0.00,0.00,0.46,8.91,0.00,0.35,0.07,0.70,15.57,2.28,3.12,2.21,4.95,1.30,4.95,1.19,0.42,0.46,0.11,0.63,0.00,0.14,0.07,0.32,6.59,2.42,0.63,1.96,1.65,0.04,1.19,15.75,2.74,12.28,2.31,7.12,3.02,0.60,0.07,0.07,0.00,0.00,0.00,0.49,0.00,0.00,0.04,0.35,0.04,4.07,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,3.89,0.00,0.04
20100219.Cytotoxic T cells _ Immune system physiology _ NCLEX-RN _ Khan Academy.oqI4skjr6lQ.en.txt,1,1740,34.44,61.98,24.09,28.64,1740.00,14.94,78.68,55.75,18.05,5.69,1.84,1.32,1.09,0.17,1.26,12.36,7.13,10.75,9.83,8.05,7.70,0.80,16.26,2.76,1.38,1.26,2.18,2.59,3.16,1.67,1.49,0.11,0.57,0.00,6.49,0.00,0.17,0.00,0.34,10.92,2.30,2.07,1.03,2.70,1.26,3.22,1.67,0.86,0.80,0.00,1.78,0.80,0.98,0.00,0.06,5.06,1.44,0.69,1.84,1.44,0.17,1.49,12.82,2.47,10.63,1.03,6.95,2.64,0.92,0.23,0.00,0.00,0.00,0.57,0.75,0.00,0.46,0.00,0.11,0.06,4.60,0.06,0.06,0.11,0.00,0.00,0.00,0.52,0.00,3.85,0.00,0.00
20150505.Phases of meiosis II _ Cells _ MCAT _ Khan Academy.mMCcBsSAlF4.en.txt,1,1667,25.07,66.93,55.13,39.73,1667.00,17.64,81.82,61.85,16.20,7.50,3.00,1.56,2.10,0.00,0.84,8.70,5.40,13.32,12.00,10.98,9.66,0.24,17.76,3.00,2.28,0.84,5.04,2.16,1.02,0.90,0.12,0.00,0.06,0.00,6.06,0.48,0.00,0.48,0.00,6.12,0.66,0.78,0.60,1.56,0.96,2.10,1.56,1.50,0.06,0.00,0.12,0.00,0.00,0.06,0.06,5.22,2.22,0.42,1.98,0.54,0.06,1.56,13.02,3.00,16.62,2.34,8.64,5.76,0.24,0.30,0.00,0.00,0.00,0.06,0.36,0.00,0.06,0.00,0.24,0.00,3.06,0.00,0.00,0.12,0.00,0.00,0.00,0.18,0.00,2.76,0.00,0.00
20100202.Photosynthesis -  Light Reactions and Photophosphorylation.yfR36PMWegg.en.txt,1,3148,47.60,68.08,62.45,63.11,3148.00,17.34,82.94,58.93,16.45,6.26,2.00,1.33,2.54,0.03,0.35,10.20,8.61,12.93,8.80,8.10,9.37,0.60,15.66,3.88,2.29,1.43,1.59,2.38,3.62,2.80,0.83,0.00,0.16,0.51,6.16,0.00,0.19,0.00,0.25,9.91,2.48,1.94,1.05,2.16,0.51,2.73,2.06,1.59,0.22,0.19,0.86,0.32,0.03,0.00,0.51,5.69,1.62,0.51,2.10,1.75,0.10,1.43,12.55,2.95,16.77,2.35,9.85,4.61,1.08,0.41,0.00,0.06,0.00,0.00,0.25,0.00,0.06,0.00,0.16,0.00,3.11,0.00,0.00,0.06,0.00,0.00,0.00,0.10,0.00,2.92,0.00,0.03
20150811.First Law of Thermodynamics introduction _ Biology _ Khan Academy.vny1qUaToHw.en.txt,1,1836,38.60,67.24,26.69,99.00,1836.00,15.09,88.13,61.55,16.56,6.10,0.98,1.09,2.51,1.25,0.27,10.46,7.30,14.27,12.15,7.95,8.88,1.03,20.15,2.02,1.69,2.02,0.93,2.78,6.70,6.37,0.33,0.00,0.27,0.00,6.10,0.00,0.05,0.00,1.25,10.13,0.87,1.20,1.63,3.98,0.93,3.21,2.23,1.63,0.22,0.38,1.09,0.49,0.27,0.00,0.54,5.77,1.25,1.47,2.18,0.65,0.22,1.85,13.56,4.19,15.09,4.63,7.46,3.05,1.14,0.87,0.05,0.00,0.00,0.00,1.09,0.00,0.05,0.11,0.93,0.00,3.81,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00
20090825.Orbitals _ Electronic structure of atoms _ Chemistry _ Khan Academy.yBrp8uvNAhI.en.txt,1,2646,40.76,60.88,53.11,73.73,2646.00,13.19,85.00,60.13,15.99,5.52,1.81,1.51,1.74,0.11,0.34,10.47,9.56,12.32,10.17,9.45,9.75,0.76,16.59,4.38,3.82,1.97,2.95,2.72,3.85,3.21,0.64,0.04,0.00,0.34,5.78,0.00,0.04,0.04,0.11,11.07,1.63,1.28,1.74,4.46,0.68,3.70,1.74,0.98,0.57,0.11,0.19,0.08,0.11,0.00,0.00,5.52,1.59,1.36,1.55,1.25,0.08,2.00,12.66,2.65,16.18,2.72,9.56,4.31,0.57,0.49,0.00,0.04,0.00,0.00,0.45,0.00,0.04,0.04,0.38,0.04,4.31,0.00,0.00,0.08,0.00,0.00,0.00,0.23,0.00,3.97,0.00,0.04
20150827.Overview of cellular respiration _ Cellular respiration _ Biology _ Khan Academy.9zoS5WGsmpc.en.txt,1,2378,56.95,80.09,27.25,37.68,2378.00,14.68,79.69,56.77,14.09,6.31,0.93,3.53,1.64,0.00,0.21,7.78,7.74,14.51,9.88,7.23,9.29,0.25,18.46,1.81,1.22,1.09,4.84,3.11,1.18,0.93,0.25,0.00,0.04,0.13,7.44,0.00,0.00,0.00,0.00,9.08,1.22,2.10,1.18,2.06,1.01,2.99,2.44,1.09,0.55,0.04,0.17,0.00,0.08,0.00,0.08,6.94,4.42,0.59,1.14,0.97,0.04,0.63,13.96,4.12,13.41,3.87,5.68,4.04,1.14,0.34,0.00,0.17,0.00,0.00,0.17,0.00,0.08,0.00,0.08,0.00,5.47,0.00,0.00,0.08,0.00,0.00,0.00,0.71,0.00,4.63,0.00,0.04
20150811.Introduction to energy _ Energy and enzymes _ Biology _ Khan Academy.qzvatDIDXwo.en.txt,1,2025,25.38,71.83,22.64,98.68,2025.00,14.27,86.81,60.40,15.46,5.98,0.74,1.58,2.81,0.35,0.49,9.48,6.57,12.74,13.63,9.19,10.37,0.89,18.81,3.21,2.32,1.53,1.58,3.16,6.27,6.02,0.25,0.05,0.10,0.05,6.96,0.00,0.15,0.00,0.44,12.84,1.38,1.98,1.19,4.74,1.43,3.95,2.22,1.04,0.79,0.40,0.40,0.00,0.05,0.00,0.35,8.44,1.73,3.11,2.22,1.48,0.05,1.33,16.40,3.60,11.95,2.77,6.77,2.52,1.98,0.10,0.00,0.25,0.05,0.00,0.79,0.00,0.00,0.20,0.59,0.00,4.99,0.00,0.00,0.20,0.00,0.00,0.00,0.20,0.00,4.54,0.00,0.05
20150505.Phases of meiosis I _ Cells _ MCAT _ Khan Academy.XGWL9jfPHJ8.en.txt,1,1567,36.85,68.15,49.12,49.53,1567.00,18.83,84.24,58.65,17.10,6.32,1.66,1.40,2.36,0.00,0.89,10.78,6.45,12.95,10.53,8.68,8.23,0.51,18.51,4.02,2.81,1.34,4.21,2.74,1.28,1.28,0.00,0.00,0.00,0.00,6.64,0.83,0.00,0.77,0.06,7.85,0.83,0.45,0.51,2.11,0.77,3.51,1.79,1.66,0.13,0.00,0.13,0.00,0.00,0.13,0.00,5.62,2.23,0.32,1.40,1.85,0.00,1.91,13.98,1.72,15.38,2.74,8.17,4.53,0.38,0.38,0.00,0.06,0.00,0.00,0.45,0.00,0.00,0.06,0.32,0.06,3.19,0.00,0.00,0.13,0.00,0.00,0.00,0.19,0.00,2.81,0.00,0.06
20150813.Reaction coupling to create glucose 6 phosphate _ Biology _ Khan Academy.L8ifD4I1o38.en.txt,1,1204,33.72,67.30,17.03,65.12,1204.00,18.44,83.06,59.55,17.19,4.57,0.83,1.58,2.16,0.00,0.00,12.62,7.14,13.04,11.30,7.48,9.47,1.58,18.44,2.57,1.41,1.74,2.08,1.99,3.82,2.91,0.83,0.00,0.25,0.50,5.65,0.00,0.08,0.00,0.00,10.22,1.58,3.41,1.41,1.50,1.08,2.41,1.08,0.50,0.17,0.17,0.25,0.00,0.00,0.00,0.17,7.39,2.49,0.66,2.82,1.66,0.17,1.00,15.78,2.99,11.88,2.49,6.31,3.16,0.75,0.00,0.00,0.08,0.00,0.00,0.50,0.08,0.08,0.08,0.25,0.00,5.23,0.00,0.00,0.17,0.00,0.00,0.00,0.42,0.00,4.65,0.00,0.00
20100215.How tropomyosin and troponin regulate muscle contraction _ NCLEX-RN _ Khan Academy.LiOfeSsjrB8.en.txt,1,1548,38.25,62.67,67.79,26.84,1548.00,15.50,82.49,61.76,17.12,6.40,1.42,1.42,2.13,0.00,1.42,10.72,8.98,12.53,9.95,8.66,10.08,0.84,16.28,2.39,1.36,2.39,1.16,2.00,1.10,0.58,0.52,0.19,0.00,0.26,6.40,0.00,0.19,0.00,0.19,10.72,2.33,1.36,1.49,3.42,0.78,4.46,1.36,0.65,0.45,0.32,1.16,0.90,0.58,0.00,0.06,4.72,1.61,0.71,2.26,0.26,0.00,1.03,13.18,2.45,17.05,3.88,9.04,4.72,0.52,0.26,0.00,0.06,0.06,0.00,0.06,0.00,0.00,0.00,0.06,0.00,3.42,0.00,0.00,0.13,0.00,0.00,0.00,0.13,0.00,3.17,0.00,0.00
20150901.Competitive inhibition _ Energy and enzymes _ Biology _ Khan Academy.O23i38B2EmA.en.txt,1,1089,38.16,52.94,41.71,25.77,1089.00,18.09,87.88,60.33,14.33,6.06,1.29,2.39,1.29,0.00,1.10,8.26,10.38,10.84,10.56,9.37,9.64,2.48,16.62,4.13,1.65,1.56,2.20,1.01,5.33,2.66,2.66,2.57,0.00,0.00,6.80,0.00,0.00,0.00,0.00,11.66,0.28,2.75,2.20,3.58,0.46,5.97,1.84,1.10,0.73,0.00,0.00,0.00,0.00,0.00,0.00,13.87,2.48,6.15,5.69,1.38,2.66,1.29,13.04,3.12,14.42,2.11,8.36,4.04,5.05,0.18,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.28,0.00,5.42,0.00,0.00,0.18,0.00,0.00,0.00,0.46,0.00,4.78,0.00,0.00
20091001.Sex-linked traits _ Biomolecules _ MCAT _ Khan Academy.-ROhfKyxgCo.en.txt,1,2434,34.69,84.50,7.81,35.08,2434.00,14.83,84.18,60.44,17.71,8.01,1.52,0.94,3.16,1.40,0.99,9.70,9.57,10.19,12.20,6.82,8.55,0.94,17.54,4.03,1.93,2.05,3.45,2.67,2.18,1.36,0.82,0.08,0.25,0.08,12.65,1.03,0.12,2.55,2.30,12.74,2.55,1.23,1.85,4.07,1.56,4.15,2.47,1.81,0.66,0.00,1.03,0.29,0.25,0.29,0.16,3.94,1.31,0.58,1.27,0.90,0.29,1.19,13.56,2.26,7.52,0.66,4.64,2.05,0.90,0.21,0.04,0.21,0.00,0.00,0.66,0.00,0.16,0.04,0.25,0.04,4.48,0.00,0.29,0.08,0.00,0.00,0.00,0.33,0.00,3.78,0.00,0.00
