Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20140103.Enolate formation from aldehydes _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.bhxo9Wwr4mA.en.txt,1,1116,46.62,93.37,10.40,49.09,1116.00,14.07,76.61,57.62,15.50,8.60,0.36,6.90,1.25,0.00,0.09,6.90,8.06,13.35,7.53,9.14,10.84,0.54,14.52,2.15,1.79,1.52,3.67,1.97,2.15,1.70,0.45,0.00,0.00,0.09,9.05,0.00,0.00,0.00,0.00,7.26,1.43,1.70,2.24,1.61,0.45,1.25,2.33,1.34,0.00,0.00,0.36,0.00,0.36,0.00,0.00,9.86,6.90,0.72,0.90,1.34,0.00,0.63,10.93,2.69,12.63,2.87,6.81,3.05,0.00,0.27,0.00,0.00,0.00,0.00,0.54,0.00,0.09,0.54,0.00,0.00,2.87,0.00,0.00,0.18,0.00,0.00,0.00,0.18,0.00,2.42,0.00,0.09
20131018.VSEPR for 4 electron clouds _ AP Chemistry _ Khan Academy.ka8Yt4bTODs.en.txt,1,1901,50.49,88.47,46.42,14.81,1901.00,17.52,78.49,54.76,14.57,8.00,0.74,5.73,0.95,0.00,0.58,6.58,6.47,14.36,7.63,9.00,10.26,0.16,14.78,3.16,3.16,1.10,5.26,3.21,1.53,0.37,1.16,0.05,0.00,0.79,8.21,0.00,0.00,0.00,0.00,6.63,1.26,0.95,0.68,1.79,0.79,2.00,1.47,1.32,0.16,0.00,0.21,0.00,0.00,0.00,0.21,8.94,6.05,1.47,0.95,0.74,0.00,1.10,11.99,2.58,17.15,3.31,10.05,3.89,0.16,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,0.00,3.89,0.00,0.00,0.11,0.00,0.00,0.00,0.16,0.00,3.63,0.00,0.00
20150522.Conformations of ethane _ Organic chemistry _ Khan Academy.E52oU-pwDxY.en.txt,1,1842,47.66,81.63,34.57,36.25,1842.00,13.19,79.53,60.53,16.50,7.49,1.36,4.34,1.68,0.00,0.11,9.01,9.93,12.70,8.47,9.88,9.17,0.38,14.82,3.64,1.25,1.09,2.17,1.30,0.81,0.71,0.11,0.00,0.00,0.00,7.17,0.00,0.00,0.00,0.00,5.86,1.03,0.54,1.57,1.57,0.60,2.44,5.27,5.27,0.00,0.00,0.22,0.22,0.00,0.00,0.00,6.41,4.34,0.33,1.41,0.38,0.11,0.92,11.51,2.17,15.36,2.06,11.83,2.71,0.33,0.27,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.43,0.00,0.00,0.11,0.00,0.00,0.00,0.92,0.00,4.40,0.00,0.00
20101010.Electrophilic aromatic substitution _ Aromatic Compounds _ Organic chemistry _ Khan Academy.fpq0eICjuSI.en.txt,1,1957,8.51,60.49,27.29,48.53,1957.00,15.23,83.29,64.38,20.44,6.39,1.99,2.40,1.58,0.00,0.41,14.05,6.49,8.58,12.62,12.57,8.69,0.92,17.78,3.32,2.10,1.79,1.94,2.45,2.15,1.69,0.46,0.10,0.00,0.20,6.23,0.00,0.31,0.00,0.31,10.27,0.41,1.38,2.10,2.45,1.58,4.65,3.68,1.58,1.33,0.15,0.05,0.00,0.00,0.00,0.00,6.75,2.66,0.61,1.53,2.30,0.05,3.63,14.00,1.99,12.42,1.69,5.93,5.06,0.10,0.20,0.05,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.05,0.00,3.58,0.00,0.00,0.10,0.00,0.00,0.00,0.15,0.00,3.32,0.00,0.00
"20120919.Ether nomenclature _ Alcohols, ethers, epoxides, sulfides _ Organic chemistry _ Khan Academy.gW8za1t2nFg.en.txt",1,2010,31.85,79.69,33.58,31.72,2010.00,8.81,82.24,58.36,17.06,9.40,4.08,3.48,1.69,0.00,0.15,7.66,6.37,12.89,10.00,9.10,10.30,0.35,19.50,2.94,3.08,1.19,4.38,2.59,1.24,0.80,0.45,0.20,0.00,0.25,9.75,0.60,0.00,0.00,0.00,8.41,1.74,0.80,3.53,1.64,0.70,2.19,1.49,1.00,0.45,0.00,0.15,0.05,0.10,0.00,0.10,8.66,5.47,1.19,1.44,0.75,0.00,1.74,14.03,2.94,13.98,2.49,7.81,3.28,0.85,0.10,0.05,0.00,0.10,0.05,0.80,0.00,0.20,0.35,0.20,0.00,3.78,0.00,0.00,0.10,0.10,0.00,0.00,0.30,0.00,3.13,0.00,0.15
"20090826.Ionic, covalent, and metallic bonds _ Chemical bonds _ Chemistry _ Khan Academy.CGA8sRwqIFg.en.txt",1,2421,17.27,84.13,9.98,73.58,2421.00,15.90,81.66,58.12,18.84,8.88,1.28,2.35,1.94,0.91,2.40,9.95,5.74,9.38,10.78,8.34,9.75,1.57,18.71,3.06,2.27,1.90,3.76,3.06,3.39,2.97,0.41,0.04,0.04,0.17,12.80,0.00,0.74,0.04,1.61,11.85,1.07,1.61,2.52,2.73,1.57,4.25,1.94,0.99,0.70,0.04,0.54,0.00,0.00,0.00,0.33,6.82,3.59,0.66,1.07,1.65,0.12,2.48,15.70,2.40,10.12,1.32,5.87,2.97,0.25,0.50,0.00,0.21,0.04,0.00,0.78,0.00,0.12,0.08,0.37,0.12,4.96,0.00,0.00,0.08,0.00,0.00,0.00,0.29,0.00,4.58,0.00,0.00
20120922.Nomenclature and preparation of epoxides _ Organic chemistry _ Khan Academy.zGO-MlsdmgU.en.txt,1,1467,54.90,91.99,21.63,32.80,1467.00,12.88,80.03,56.92,15.68,9.48,1.64,6.54,1.16,0.00,0.14,6.20,7.98,14.45,7.43,7.70,10.36,0.48,16.43,2.79,2.79,1.09,3.20,3.14,2.04,1.23,0.82,0.14,0.14,0.48,9.88,0.20,0.00,0.00,0.00,6.75,0.55,2.11,1.64,1.36,0.68,1.43,2.11,1.09,0.34,0.07,0.34,0.00,0.14,0.00,0.34,10.91,6.95,1.36,0.75,1.77,0.14,1.57,13.09,3.75,14.31,3.54,6.34,4.29,0.95,0.61,0.00,0.00,0.00,0.00,1.02,0.00,0.14,0.68,0.20,0.00,4.50,0.00,0.00,0.14,0.14,0.00,0.00,0.27,0.00,3.82,0.00,0.14
20130624.Friedel-Crafts acylation _ Aromatic Compounds _ Organic chemistry _ Khan Academy.xUFwzPmqt0Y.en.txt,1,1579,44.76,83.69,10.36,21.86,1579.00,17.23,77.77,57.44,15.58,8.49,2.34,5.26,0.76,0.00,0.13,7.09,7.16,14.19,8.04,9.18,10.89,0.44,14.00,2.85,2.53,0.70,2.53,2.09,2.53,1.14,1.39,0.06,0.06,1.20,7.79,0.00,0.00,0.00,0.00,7.54,1.27,2.15,2.34,0.70,0.57,1.20,2.91,1.33,1.14,0.00,0.00,0.00,0.00,0.00,0.00,9.25,6.14,0.70,1.14,1.39,0.19,1.39,10.07,1.90,10.96,2.28,5.89,2.72,0.76,0.44,0.00,0.06,0.00,0.00,0.51,0.00,0.25,0.00,0.25,0.00,3.36,0.00,0.00,0.13,0.00,0.00,0.00,0.70,0.00,2.34,0.00,0.19
20140108.Unusual oxygen oxidation states _ Redox reactions and electrochemistry _ Chemistry _ Khan Academy.R2EtXOoIU-E.en.txt,1,718,26.35,63.09,4.58,74.97,718.00,21.45,76.88,59.33,17.27,4.60,0.42,2.37,1.25,0.00,0.56,12.67,6.96,10.72,11.28,8.22,9.05,1.67,16.43,4.87,3.62,2.23,2.37,3.20,2.65,2.65,0.00,0.00,0.00,0.00,6.41,0.00,0.00,0.00,0.00,12.67,1.25,1.67,1.95,4.18,1.11,4.60,0.42,0.28,0.14,0.00,0.14,0.00,0.00,0.00,0.00,3.76,2.37,0.00,0.42,0.97,0.00,2.23,12.12,0.97,6.55,0.70,3.34,2.51,0.56,0.42,0.00,0.28,0.00,0.00,0.42,0.00,0.00,0.14,0.28,0.00,3.06,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,2.79,0.00,0.00
20150325.Specific heat and latent leat of fusion and vaporization _ Chemistry _ Khan Academy.WU7TfO-iaK8.en.txt,1,3088,65.90,77.37,19.18,30.70,3088.00,13.54,81.61,52.78,15.09,6.77,1.49,2.72,2.33,0.03,0.19,8.29,6.87,14.51,9.55,4.66,6.15,1.13,19.37,3.85,1.65,1.98,6.96,3.59,1.26,0.78,0.49,0.00,0.13,0.26,6.87,0.00,0.00,0.00,0.03,9.78,1.49,2.46,1.85,1.94,1.75,1.75,1.33,0.55,0.52,0.26,2.04,0.00,0.00,0.03,1.65,8.29,2.82,0.91,1.49,3.11,0.26,2.62,14.99,2.43,12.92,3.53,5.80,3.24,0.23,0.00,0.03,0.10,0.00,0.00,0.52,0.03,0.13,0.16,0.16,0.00,4.18,0.00,0.19,0.06,0.00,0.00,0.00,0.10,0.00,3.82,0.00,0.00
20131223.Formation of hemiacetals and hemiketals _ Aldehydes and ketones _ Organic chemistry _ Khan Academy.FGq9-R6Yw18.en.txt,1,1891,28.32,90.32,39.18,25.77,1891.00,14.75,82.18,60.13,16.82,8.20,0.79,7.14,0.21,0.00,0.05,8.62,6.50,12.90,6.72,11.74,12.59,0.53,13.59,1.96,1.85,0.90,2.33,2.54,2.54,1.27,1.27,0.00,0.48,0.79,8.62,0.00,0.00,0.00,0.00,6.50,0.79,1.37,0.69,1.37,1.48,1.64,1.75,0.85,0.63,0.00,0.69,0.00,0.58,0.00,0.69,10.89,7.46,0.95,1.69,0.79,0.00,1.37,11.53,2.91,16.82,3.44,9.10,4.39,0.48,0.79,0.00,0.11,0.00,0.00,0.85,0.00,0.37,0.26,0.21,0.00,3.17,0.00,0.00,0.11,0.00,0.00,0.00,0.16,0.00,2.80,0.00,0.11
20100811.Entgegen-Zusammen naming scheme for alkenes examples _ Organic chemistry _ Khan Academy.GFiizJ-jGVw.en.txt,1,1119,40.78,86.22,40.00,36.80,1119.00,9.83,78.55,55.59,16.35,7.06,1.07,4.47,1.34,0.00,0.18,9.29,7.33,10.90,10.46,6.70,8.67,0.27,16.53,3.66,3.93,1.61,8.04,4.92,0.63,0.63,0.00,0.00,0.00,0.00,9.65,0.18,0.00,0.18,0.00,7.69,1.43,0.54,1.34,2.14,0.54,3.22,2.32,1.70,0.36,0.27,0.27,0.27,0.00,0.00,0.00,9.56,6.43,0.71,2.14,0.27,0.09,1.07,13.67,1.25,15.10,0.80,10.90,3.40,0.45,0.27,0.09,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.09,0.09,3.66,0.00,0.00,0.18,0.00,0.00,0.00,0.36,0.00,3.13,0.00,0.00
20131231.Oxidation of aldehydes using Tollens' reagent _ Organic chemistry _ Khan Academy._0TqG8-N8DI.en.txt,1,1679,52.34,88.88,13.61,58.45,1679.00,16.68,76.59,56.88,14.89,8.22,1.01,4.23,2.86,0.00,0.12,6.67,8.46,13.16,7.03,8.10,11.61,0.12,14.53,2.20,1.55,0.71,2.08,2.26,1.97,1.85,0.12,0.00,0.06,0.06,8.52,0.06,0.00,0.06,0.00,8.22,0.71,2.50,1.55,1.97,0.71,2.26,1.91,0.77,0.36,0.42,0.42,0.00,0.30,0.00,0.36,7.80,4.71,1.01,1.13,1.25,0.00,1.25,11.26,2.62,11.97,2.56,6.55,2.62,0.71,0.48,0.00,0.12,0.00,0.00,1.43,0.00,0.12,1.01,0.30,0.00,3.22,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,3.10,0.00,0.00
20140111.Retro-aldol and retrosynthesis _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.dKFE0uJayM8.en.txt,1,2193,19.09,96.11,24.09,47.71,2193.00,12.18,81.99,58.82,18.79,11.22,1.28,7.84,1.96,0.00,0.14,7.57,4.74,12.18,8.80,10.17,12.08,0.27,18.15,2.01,1.78,0.73,2.96,3.06,1.46,1.32,0.14,0.00,0.00,0.09,10.94,0.00,0.00,0.00,0.00,10.17,2.69,1.73,3.33,1.64,0.87,1.55,1.78,1.19,0.32,0.09,0.27,0.00,0.00,0.00,0.27,11.31,8.07,1.09,0.36,1.60,0.27,1.32,13.13,3.78,14.59,2.69,8.07,3.74,0.78,0.14,0.09,0.00,0.00,0.00,1.09,0.00,0.18,0.91,0.00,0.00,4.33,0.00,0.00,0.09,0.05,0.00,0.00,0.05,0.00,4.10,0.00,0.05
20140426.sp³ hybridization _ AP Chemistry _ Khan Academy.JHgTNNX01r4.en.txt,1,1974,37.17,85.29,35.96,53.38,1974.00,15.86,77.91,55.22,15.15,7.14,0.96,5.07,0.76,0.05,0.30,8.00,5.02,13.48,6.69,10.13,11.75,0.30,15.75,2.03,1.87,0.35,5.62,2.48,1.98,1.72,0.25,0.05,0.00,0.05,7.19,0.00,0.00,0.00,0.05,5.47,1.22,0.71,1.11,1.11,1.01,1.27,1.52,1.22,0.30,0.00,0.51,0.51,0.00,0.00,0.00,8.31,5.27,1.77,0.76,0.71,0.00,0.91,13.32,3.14,16.57,3.60,8.61,4.76,0.41,0.10,0.05,0.15,0.00,0.00,0.81,0.00,0.05,0.71,0.05,0.00,6.23,0.00,0.00,0.10,0.00,0.00,0.00,0.61,0.00,5.37,0.00,0.15
20120712.SN2 mechanism and stereochemistry.OiBnhcEA8M4.en.txt,1,2334,55.59,89.20,25.75,31.62,2334.00,15.85,80.33,56.00,14.31,7.80,0.86,5.23,1.71,0.00,0.00,6.51,9.64,13.02,7.67,9.43,9.68,0.56,15.55,2.74,2.78,1.63,1.93,2.96,2.57,1.46,1.11,0.04,0.86,0.09,8.61,0.00,0.00,0.00,0.00,8.95,1.03,3.00,1.76,1.50,1.24,1.76,1.37,1.24,0.09,0.04,0.04,0.00,0.04,0.00,0.04,10.45,6.30,0.73,2.19,1.11,0.21,0.86,11.27,2.40,15.21,3.04,8.87,3.43,0.86,0.17,0.04,0.00,0.00,0.00,1.37,0.00,0.64,0.64,0.13,0.00,4.46,0.00,0.00,0.09,0.00,0.00,0.00,0.30,0.00,4.07,0.00,0.00
"20090827.The mole and Avogadro's number _ Atoms, compounds, and ions _ Chemistry _ Khan Academy.AsqEkF7hcII.en.txt",1,1677,40.81,76.65,12.01,52.62,1677.00,8.29,77.58,57.36,17.17,8.05,2.03,1.85,3.88,0.00,0.30,9.12,7.16,12.70,11.33,7.10,7.69,0.78,18.43,2.21,1.55,2.09,7.45,2.50,2.03,1.73,0.30,0.24,0.00,0.00,7.57,0.00,0.00,0.00,0.00,10.20,2.27,1.55,2.09,3.40,0.72,3.22,1.25,0.24,0.83,0.18,0.24,0.06,0.06,0.00,0.18,4.05,1.97,0.24,0.54,1.25,0.06,1.55,14.97,1.37,8.53,0.42,6.38,1.73,0.66,0.24,0.12,0.00,0.00,0.00,0.66,0.00,0.06,0.00,0.60,0.00,4.95,0.00,0.00,0.12,0.00,0.00,0.00,0.72,0.00,4.11,0.00,0.00
20150315.Oxidation states of carbon _ Resonance and acid-base chemistry _ Organic chemistry _ Khan Academy.rhuYuerbhIE.en.txt,1,1839,56.99,92.28,6.85,38.33,1839.00,16.20,75.15,54.11,14.19,8.10,0.22,7.07,0.33,0.00,0.49,6.09,4.46,17.18,7.99,8.97,8.97,0.00,16.26,3.26,3.15,1.03,8.16,3.64,1.25,0.98,0.27,0.00,0.00,0.05,8.75,0.00,0.00,0.00,0.00,7.67,1.69,0.76,1.36,0.98,1.74,1.69,1.20,0.92,0.11,0.00,0.00,0.00,0.00,0.00,0.00,10.28,7.07,0.33,0.98,2.12,0.00,1.69,12.83,1.25,9.84,1.85,5.55,2.56,0.16,0.16,0.00,0.33,0.00,0.00,0.71,0.00,0.00,0.38,0.33,0.00,3.53,0.00,0.00,0.11,0.00,0.00,0.00,0.33,0.00,2.99,0.00,0.11
20120825.Synthesis of alcohols using Grignard reagents I _ Organic chemistry _ Khan Academy.itnwiwRpw4w.en.txt,1,2455,39.14,85.71,23.27,42.79,2455.00,16.82,80.29,56.74,17.19,8.39,1.71,5.05,1.51,0.04,0.08,8.80,6.27,13.85,8.31,8.88,9.61,0.94,16.37,2.53,2.93,1.22,2.69,2.65,2.40,1.67,0.73,0.00,0.29,0.41,8.31,0.04,0.00,0.00,0.08,7.45,0.65,3.01,1.06,0.90,1.06,1.55,1.47,1.10,0.24,0.00,1.26,0.00,0.98,0.00,1.26,9.33,5.74,0.98,1.30,1.55,0.04,1.22,13.16,3.30,13.81,3.10,6.76,4.03,0.77,1.10,0.00,0.29,0.00,0.00,1.18,0.00,0.29,0.77,0.08,0.00,4.20,0.00,0.00,0.08,0.00,0.00,0.00,0.20,0.00,3.91,0.00,0.00
20140706.Signal characteristics - intensity _ Spectroscopy _ Organic chemistry _ Khan Academy.xFNeN9rONKY.en.txt,1,989,27.26,86.70,34.47,58.29,989.00,14.66,82.00,56.02,15.27,8.19,0.40,5.76,2.02,0.00,0.00,6.98,8.19,10.31,8.70,10.21,12.23,1.52,17.29,4.75,2.93,0.30,3.94,2.93,2.93,2.33,0.61,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,10.52,1.62,1.92,3.03,2.93,1.21,3.74,2.12,1.92,0.10,0.10,0.81,0.10,0.61,0.00,0.10,10.11,6.27,0.51,2.22,1.11,0.00,0.91,13.25,1.62,15.87,2.53,9.10,4.45,0.71,0.10,0.00,0.20,0.00,0.00,0.51,0.00,0.00,0.51,0.00,0.00,5.66,0.00,0.00,0.20,0.00,0.00,0.00,0.30,0.00,5.16,0.00,0.00
20120621.carbocations and rearrangements.fv9h29ZChfI.en.txt,1,2012,50.93,82.37,21.19,65.32,2012.00,14.26,75.75,55.52,15.56,5.86,0.84,4.13,0.75,0.05,0.10,9.69,8.50,11.48,7.90,8.45,8.40,0.30,15.46,3.08,2.19,0.94,3.13,2.63,2.49,2.29,0.20,0.00,0.00,0.20,8.00,0.00,0.00,0.00,0.05,8.70,1.64,1.74,1.04,1.69,2.09,2.44,1.64,1.44,0.10,0.05,0.00,0.00,0.00,0.00,0.00,9.05,5.37,1.29,0.89,1.69,0.00,1.89,13.17,1.84,12.38,2.14,7.11,3.13,0.55,0.10,0.00,0.05,0.00,0.00,0.75,0.00,0.00,0.30,0.45,0.00,3.48,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,3.28,0.00,0.00
20120707.Syn dihydroxylation _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.76KtDSfWnkw.en.txt,1,2563,29.71,89.60,28.74,46.63,2563.00,11.35,83.26,59.11,17.67,9.01,1.05,4.99,2.81,0.00,0.16,8.66,5.97,13.73,9.33,10.22,10.18,0.70,16.58,2.61,2.73,1.09,2.54,2.85,1.76,1.44,0.31,0.00,0.04,0.20,9.01,0.04,0.04,0.00,0.12,7.65,0.51,2.46,1.60,2.03,0.74,2.42,1.72,1.21,0.12,0.23,0.35,0.04,0.08,0.00,0.23,10.22,5.42,0.66,1.40,2.65,0.35,1.21,13.58,3.16,15.26,3.12,9.17,3.16,0.90,0.31,0.00,0.08,0.04,0.00,1.91,0.04,0.66,0.78,0.39,0.00,5.46,0.00,0.00,0.08,0.00,0.00,0.00,0.16,0.00,5.11,0.00,0.12
20140723.Electronegativity and chemical shift _ Spectroscopy _ Organic chemistry _ Khan Academy.CI84wFXN_Vg.en.txt,1,1874,51.01,73.73,16.94,59.10,1874.00,19.05,75.24,53.36,13.02,5.02,0.48,2.83,1.71,0.00,0.00,7.74,9.55,11.42,7.79,10.57,9.66,0.53,13.87,5.18,4.64,0.64,2.51,2.72,3.15,2.45,0.69,0.00,0.00,0.64,6.03,0.00,0.00,0.00,0.00,10.67,2.45,1.87,2.13,2.93,0.85,3.20,1.65,1.17,0.27,0.05,0.21,0.00,0.21,0.00,0.21,5.34,2.88,0.16,1.76,0.48,0.05,1.01,11.10,1.39,11.26,1.17,8.59,1.49,0.00,0.53,0.00,0.00,0.00,0.00,0.96,0.00,0.21,0.48,0.27,0.00,3.15,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,3.04,0.00,0.00
20140223.Nomenclature and properties of esters _ Organic chemistry _ Khan Academy.R9PjfG1e7-w.en.txt,1,1909,30.80,94.13,12.48,49.14,1909.00,13.78,82.50,56.26,14.98,8.01,0.26,6.55,1.15,0.00,0.05,6.97,6.29,11.94,8.75,10.11,12.05,0.31,17.55,2.72,2.57,0.79,3.20,3.72,1.57,1.36,0.10,0.05,0.00,0.00,10.42,0.00,0.00,0.00,0.00,8.85,1.26,1.52,3.09,2.04,0.68,1.83,3.14,1.00,0.16,0.05,1.26,0.05,0.26,0.05,0.73,11.21,7.49,1.10,1.83,0.94,0.00,1.10,13.41,2.25,13.83,2.93,7.07,3.82,0.84,0.21,0.05,0.10,0.00,0.10,1.57,0.05,0.84,0.63,0.05,0.00,3.88,0.00,0.00,0.10,0.00,0.00,0.00,0.31,0.00,3.46,0.00,0.00
20100727.Chiral examples 2 _ Stereochemistry _ Organic chemistry _ Khan Academy.QQMZ1ljepWg.en.txt,1,1934,29.24,72.56,23.42,34.76,1934.00,10.60,83.20,62.62,19.08,7.14,1.14,3.15,2.48,0.00,0.36,11.94,8.53,11.69,11.22,7.86,9.20,1.45,17.43,3.00,3.10,1.14,2.28,3.36,1.03,0.78,0.26,0.05,0.16,0.00,8.58,0.00,0.36,0.00,0.36,12.31,1.09,1.03,2.59,3.93,1.50,5.64,2.48,2.28,0.16,0.00,0.05,0.05,0.00,0.00,0.00,7.19,4.50,0.62,1.40,0.67,0.00,1.71,12.93,1.96,11.38,2.02,6.88,2.38,0.36,0.21,0.00,0.00,0.00,0.00,0.62,0.00,0.41,0.00,0.16,0.00,4.34,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,4.14,0.00,0.00
20090911.More exponential decay examples _ Nuclear chemistry _ Chemistry _ Khan Academy.Hqzakjo_dYg.en.txt,1,1286,43.02,71.75,29.72,59.65,1286.00,11.20,87.17,58.32,19.21,10.50,4.98,3.42,1.87,0.00,0.23,8.71,6.22,14.15,10.42,6.84,6.84,0.47,19.52,5.21,3.58,1.63,9.02,3.81,3.03,2.41,0.62,0.00,0.00,0.00,8.09,0.00,0.00,0.00,0.00,8.86,2.10,1.32,2.26,3.11,0.47,2.18,1.87,0.31,1.48,0.08,0.93,0.08,0.78,0.00,0.00,5.60,3.50,0.62,0.54,0.70,0.23,2.18,15.32,1.01,10.81,0.70,4.82,5.29,0.70,0.23,0.00,0.08,0.00,0.00,1.09,0.00,0.93,0.86,0.16,0.00,6.14,0.00,0.23,0.16,0.00,0.00,0.00,0.70,0.00,4.82,0.00,0.23
"20120922.Acidic cleavage of ethers _ Alcohols, ethers, epoxides, sulfides _ Organic chemistry _ Khan Academy.1k6MUeM-pEo.en.txt",1,2295,42.56,83.44,20.60,27.22,2295.00,13.20,79.69,58.04,16.95,8.93,2.22,5.71,0.92,0.00,0.09,8.02,7.28,13.77,8.37,8.45,10.20,0.65,16.25,2.35,2.61,1.26,2.14,2.48,2.22,1.13,1.05,0.04,0.39,0.48,8.15,0.00,0.04,0.00,0.04,8.80,0.74,3.05,2.40,1.61,0.96,2.18,2.35,1.05,0.44,0.04,0.52,0.00,0.44,0.00,0.52,10.28,6.62,0.83,1.66,1.09,0.35,0.87,12.03,3.36,13.33,2.70,7.45,3.09,1.18,0.44,0.00,0.09,0.00,0.00,0.65,0.00,0.04,0.44,0.17,0.00,3.83,0.00,0.00,0.09,0.00,0.00,0.00,0.17,0.00,3.49,0.00,0.09
20140119.Carboxylic acid nomenclature and properties _ Organic chemistry _ Khan Academy.xgDuzj51tAc.en.txt,1,1551,29.32,87.05,8.17,59.99,1551.00,17.21,79.82,53.77,12.38,6.45,0.64,4.13,1.55,0.00,0.13,5.93,6.06,11.22,9.03,10.83,13.02,0.58,15.34,3.09,2.58,0.52,3.61,2.26,2.19,2.00,0.19,0.06,0.00,0.06,8.25,0.13,0.00,0.06,0.00,6.51,0.90,1.61,1.81,1.42,0.39,1.42,6.25,0.90,0.64,0.13,1.61,0.00,0.45,0.00,0.77,7.61,4.51,0.90,1.35,1.03,0.00,1.10,12.89,1.93,11.48,1.68,6.38,3.03,0.58,0.13,0.06,0.00,0.00,0.13,1.35,0.00,0.32,1.03,0.00,0.00,3.93,0.00,0.00,0.13,0.00,0.00,0.00,0.19,0.00,3.61,0.00,0.00
20140103.Enolate formation from ketones _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.lhRfE13mM70.en.txt,1,1977,44.14,86.05,8.59,50.30,1977.00,13.81,78.91,58.42,15.33,7.08,0.40,5.87,0.81,0.00,0.00,8.24,8.09,13.51,8.24,9.36,10.02,1.67,14.97,2.73,2.68,1.11,3.39,3.49,2.23,1.77,0.46,0.00,0.10,0.20,7.84,0.00,0.00,0.00,0.00,8.40,1.06,1.57,2.28,1.87,1.42,1.62,2.63,1.62,0.05,0.00,0.15,0.00,0.15,0.00,0.00,8.65,6.17,0.66,1.01,0.81,0.05,1.26,10.98,1.77,11.99,1.97,7.59,2.38,0.20,0.20,0.05,0.30,0.00,0.10,0.76,0.00,0.00,0.66,0.10,0.00,3.19,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,3.09,0.00,0.00
20101021.Aldol reaction _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.3XiHrsZNZko.en.txt,1,2101,20.46,66.75,14.17,37.56,2101.00,13.23,82.53,64.87,20.09,5.95,2.24,1.62,1.90,0.14,0.05,14.14,8.71,10.04,13.47,8.57,8.42,0.71,18.09,2.71,2.24,1.52,1.09,2.76,1.33,1.00,0.33,0.00,0.19,0.10,6.38,0.00,0.38,0.00,0.52,8.81,0.86,2.19,1.95,1.95,0.62,2.62,2.05,1.43,0.24,0.19,0.33,0.00,0.19,0.00,0.29,5.57,2.86,0.48,1.67,0.67,0.19,2.38,13.28,3.00,10.95,1.24,5.57,4.24,0.52,0.19,0.00,0.05,0.00,0.00,0.52,0.00,0.24,0.00,0.14,0.10,3.71,0.00,0.00,0.10,0.00,0.00,0.00,0.14,0.00,3.47,0.00,0.00
"20100728.Stereoisomers, enantiomers, diastereomers, constitutional isomers and meso compounds _ Khan Academy.457xnJv80O0.en.txt",1,2577,29.71,65.69,36.79,38.91,2577.00,12.92,83.97,63.68,17.27,6.52,1.51,1.98,1.82,0.00,1.20,10.75,8.89,11.06,12.22,8.38,9.43,1.05,17.66,3.88,4.15,0.93,2.83,2.13,0.89,0.81,0.08,0.00,0.04,0.00,7.30,0.04,0.54,0.04,0.54,9.62,0.66,1.09,2.60,2.29,0.93,4.50,3.38,2.99,0.31,0.08,0.12,0.08,0.04,0.00,0.00,4.97,2.48,0.47,1.47,0.58,0.04,1.55,13.58,2.17,14.90,1.59,10.52,3.88,0.19,0.12,0.00,0.04,0.00,0.00,0.35,0.00,0.00,0.00,0.35,0.00,3.53,0.00,0.00,0.08,0.00,0.00,0.00,0.16,0.00,3.30,0.00,0.00
